source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[instrument]	comment[platform]	comment[panel name]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]
PAD000050-CE001859-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001859	2	study sample	blood plasma	PAD000050-r00042-CE001859-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002166-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002166	38	study sample	blood plasma	PAD000050-r00043-CE002166-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002320-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002320	39	study sample	blood plasma	PAD000050-r00044-CE002320-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002452-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002452	40	study sample	blood plasma	PAD000050-r00045-CE002452-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000006-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000006	41	study sample	blood plasma	PAD000050-r00046-CE000006-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000179-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000179	7	study sample	blood plasma	PAD000050-r00047-CE000179-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000228-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000228	42	study sample	blood plasma	PAD000050-r00048-CE000228-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001900-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001900	43	study sample	blood plasma	PAD000050-r00049-CE001900-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001979-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001979	44	study sample	blood plasma	PAD000050-r00050-CE001979-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002167-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002167	45	study sample	blood plasma	PAD000050-r00051-CE002167-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002326-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002326	46	study sample	blood plasma	PAD000050-r00052-CE002326-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002395-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002395	47	study sample	blood plasma	PAD000050-r00053-CE002395-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000071-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000071	48	study sample	blood plasma	PAD000050-r00054-CE000071-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001880-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001880	49	study sample	blood plasma	PAD000050-r00055-CE001880-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001937-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001937	1	study sample	blood plasma	PAD000050-r00056-CE001937-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002105-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002105	50	study sample	blood plasma	PAD000050-r00057-CE002105-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000014-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000014	51	study sample	blood plasma	PAD000050-r00058-CE000014-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000080-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000080	52	study sample	blood plasma	PAD000050-r00059-CE000080-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000236-206	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000236	53	study sample	blood plasma	PAD000050-r00060-CE000236-206	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001840-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001840	54	study sample	blood plasma	PAD000050-r00061-CE001840-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002231-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002231	55	study sample	blood plasma	PAD000050-r00062-CE002231-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002332-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002332	56	study sample	blood plasma	PAD000050-r00063-CE002332-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000112-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000112	57	study sample	blood plasma	PAD000050-r00064-CE000112-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002519-201	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002519	58	study sample	blood plasma	PAD000050-r00065-CE002519-201	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE001844-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE001844	59	study sample	blood plasma	PAD000050-r00066-CE001844-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002152-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002152	60	study sample	blood plasma	PAD000050-r00067-CE002152-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002421-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002421	61	study sample	blood plasma	PAD000050-r00068-CE002421-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE002608-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE002608	62	study sample	blood plasma	PAD000050-r00069-CE002608-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000131-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000131	63	study sample	blood plasma	PAD000050-r00070-CE000131-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000205-204	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000205	64	study sample	blood plasma	PAD000050-r00071-CE000205-204	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate1	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000150-206	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000150	28	study sample	blood plasma	PAD000050-r00072-CE000150-206	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000273-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000273	65	study sample	blood plasma	PAD000050-r00073-CE000273-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000771-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000771	66	study sample	blood plasma	PAD000050-r00074-CE000771-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000834-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000834	67	study sample	blood plasma	PAD000050-r00075-CE000834-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000725-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000725	68	study sample	blood plasma	PAD000050-r00076-CE000725-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000387-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000387	6	study sample	blood plasma	PAD000050-r00077-CE000387-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000646-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000646	4	study sample	blood plasma	PAD000050-r00078-CE000646-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000293-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000293	69	study sample	blood plasma	PAD000050-r00079-CE000293-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000276-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000276	70	study sample	blood plasma	PAD000050-r00080-CE000276-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000383-205	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000383	71	study sample	blood plasma	PAD000050-r00081-CE000383-205	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000562-202	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000562	72	study sample	blood plasma	PAD000050-r00082-CE000562-202	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
PAD000050-CE000292-203	Homo sapiens	blood plasma	normal	not available	not available	adult	CE000292	73	study sample	blood plasma	PAD000050-r00083-CE000292-203	protein expression profiling by antibody array	1	Limbic_NPX_2025-06-05.npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/09/PAD000050/Limbic_NPX_2025-06-05.npx.parquet	NT=Olink platform;AC=PRIDE:0000654	Olink Explore HT	Explore HT	NPX	limbic_3grp_run_1_plate2	Intensity	Explore_HT	Olink Explore HT	Intensity	v1.1.0	NT=sdrf-skills;VV=v0.0.0	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0
